date,n,sharpe_full,cagr_full,mdd_full,sharpe_2016,cagr_2016,sharpe_oos2022,sharpe_1y,exposure_avg
1999-01-05,1,,0.0,0.0,,,,,
1999-01-06,2,,0.0,0.0,,,,,0.0
1999-01-07,3,,0.0,0.0,,,,,0.0
1999-01-08,4,,0.0,0.0,,,,,0.0
1999-01-11,5,,0.0,0.0,,,,,0.0
1999-01-12,6,,0.0,0.0,,,,,0.0
1999-01-13,7,,0.0,0.0,,,,,0.0
1999-01-14,8,,0.0,0.0,,,,,0.0
1999-01-15,9,,0.0,0.0,,,,,0.0
1999-01-16,10,,0.0,0.0,,,,,0.0
1999-01-18,11,,0.0,0.0,,,,,0.0
1999-01-19,12,,0.0,0.0,,,,,0.0
1999-01-20,13,,0.0,0.0,,,,,0.0
1999-01-21,14,,0.0,0.0,,,,,0.0
1999-01-22,15,,0.0,0.0,,,,,0.0
1999-01-25,16,,0.0,0.0,,,,,0.0
1999-01-26,17,,0.0,0.0,,,,,0.0
1999-01-27,18,,0.0,0.0,,,,,0.0
1999-01-28,19,,0.0,0.0,,,,,0.0
1999-01-29,20,,0.0,0.0,,,,,0.0
1999-01-30,21,,0.0,0.0,,,,,0.0
1999-02-01,22,,0.0,0.0,,,,,0.0
1999-02-02,23,,0.0,0.0,,,,,0.0
1999-02-03,24,,0.0,0.0,,,,,0.0
1999-02-04,25,,0.0,0.0,,,,,0.0
1999-02-05,26,,0.0,0.0,,,,,0.0
1999-02-06,27,,0.0,0.0,,,,,0.0
1999-02-08,28,,0.0,0.0,,,,,0.0
1999-02-09,29,,0.0,0.0,,,,,0.0
1999-02-10,30,,0.0,0.0,,,,,0.0
1999-02-20,31,,0.0,0.0,,,,,0.0
1999-02-22,32,,0.0,0.0,,,,,0.0
1999-02-23,33,,0.0,0.0,,,,,0.0
1999-02-24,34,,0.0,0.0,,,,,0.0
1999-02-25,35,,0.0,0.0,,,,,0.0
1999-02-26,36,,0.0,0.0,,,,,0.0
1999-03-01,37,,0.0,0.0,,,,,0.0
1999-03-02,38,,0.0,0.0,,,,,0.0
1999-03-03,39,,0.0,0.0,,,,,0.0
1999-03-04,40,,0.0,0.0,,,,,0.0
1999-03-05,41,,0.0,0.0,,,,,0.0
1999-03-06,42,,0.0,0.0,,,,,0.0
1999-03-08,43,,0.0,0.0,,,,,0.0
1999-03-09,44,,0.0,0.0,,,,,0.0
1999-03-10,45,,0.0,0.0,,,,,0.0
1999-03-11,46,,0.0,0.0,,,,,0.0
1999-03-12,47,,0.0,0.0,,,,,0.0
1999-03-15,48,,0.0,0.0,,,,,0.0
1999-03-16,49,,0.0,0.0,,,,,0.0
1999-03-17,50,,0.0,0.0,,,,,0.0
1999-03-18,51,,0.0,0.0,,,,,0.0
1999-03-19,52,,0.0,0.0,,,,,0.0
1999-03-20,53,,0.0,0.0,,,,,0.0
1999-03-22,54,,0.0,0.0,,,,,0.0
1999-03-23,55,,0.0,0.0,,,,,0.0
1999-03-24,56,,0.0,0.0,,,,,0.0
1999-03-25,57,,0.0,0.0,,,,,0.0
1999-03-26,58,,0.0,0.0,,,,,0.0
1999-03-29,59,,0.0,0.0,,,,,0.0
1999-03-30,60,,0.0,0.0,,,,,0.0
1999-03-31,61,-2.0325,-0.3651,-0.0885,,,,,0.0056
1999-04-01,62,1.7281,2.3549,-0.0885,,,,,0.0109
1999-04-02,63,2.6304,6.537,-0.0885,,,,,0.0161
1999-04-03,64,2.1808,5.4631,-0.2319,,,,,0.0212
1999-04-06,65,2.0222,5.032,-0.3162,,,,,0.026
1999-04-07,66,1.7881,4.4311,-0.4465,,,,,0.0308
1999-04-08,67,2.4791,6.9076,-0.4465,,,,,0.0354
1999-04-09,68,2.4101,6.663,-0.4465,,,,,0.0398
1999-04-12,69,2.2366,6.1479,-0.4465,,,,,0.0441
1999-04-13,70,2.6988,7.7444,-0.4465,,,,,0.0483
1999-04-14,71,2.9933,8.6901,-0.4465,,,,,0.0524
1999-04-15,72,3.4071,10.2777,-0.4465,,,,,0.0563
1999-04-16,73,3.1946,9.601,-0.4465,,,,,0.0602
1999-04-17,74,3.6162,11.3857,-0.4465,,,,,0.0639
1999-04-19,75,3.7853,11.9121,-0.4465,,,,,0.0676
1999-04-20,76,3.7825,11.8203,-0.4465,,,,,0.0711
1999-04-21,77,2.7581,9.2244,-0.6711,,,,,0.0746
1999-04-22,78,2.8314,9.4227,-0.6711,,,,,0.0779
1999-04-23,79,3.2215,11.1415,-0.6711,,,,,0.0812
1999-04-26,80,3.2697,11.2443,-0.6711,,,,,0.0844
1999-04-27,81,2.8577,9.91,-0.6711,,,,,0.0875
1999-04-28,82,2.5935,8.9881,-0.6711,,,,,0.0905
1999-04-29,83,1.5523,5.8611,-1.4955,,,,,0.0935
1999-04-30,84,1.8218,6.9772,-1.4955,,,,,0.0964
1999-05-03,85,1.8547,7.0658,-1.4955,,,,,0.0992
1999-05-04,86,2.3796,9.9049,-1.4955,,,,,0.102
1999-05-05,87,2.3128,9.5638,-1.4955,,,,,0.1047
1999-05-06,88,2.2596,9.2832,-1.4955,,,,,0.1073
1999-05-07,89,1.9266,7.9423,-1.4955,,,,,0.1098
1999-05-10,90,1.9629,8.0534,-1.4955,,,,,0.1124
1999-05-11,91,1.9204,7.8294,-1.4955,,,,,0.1148
1999-05-12,92,1.826,7.3988,-1.4955,,,,,0.1172
1999-05-13,93,1.7124,6.8978,-1.4955,,,,,0.1196
1999-05-14,94,2.1387,9.1067,-1.4955,,,,,0.1219
1999-05-15,95,2.0805,8.8049,-1.4955,,,,,0.1241
1999-05-17,96,2.1345,8.9998,-1.4955,,,,,0.1263
1999-05-18,97,2.082,8.7262,-1.4955,,,,,0.1285
1999-05-19,98,2.1513,8.9908,-1.4955,,,,,0.1306
1999-05-20,99,2.1241,8.8268,-1.4955,,,,,0.1327
1999-05-21,100,2.1072,8.7085,-1.4955,,,,,0.1347
1999-05-24,101,2.044,8.3995,-1.4955,,,,,0.1367
1999-05-25,102,1.4949,6.3126,-1.4955,,,,,0.1386
1999-05-26,103,1.5132,6.3615,-1.4955,,,,,0.1405
1999-05-27,104,1.6149,6.789,-1.4955,,,,,0.1424
1999-05-28,105,1.3791,5.7915,-1.4955,,,,,0.1442
1999-05-29,106,1.4552,6.1025,-1.4955,,,,,0.146
1999-05-31,107,1.1638,4.8903,-1.4955,,,,,0.1478
1999-06-01,108,1.1547,4.8275,-1.4955,,,,,0.1464
1999-06-02,109,1.3599,5.7555,-1.4955,,,,,0.1481
1999-06-03,110,1.549,6.6188,-1.4955,,,,,0.1498
1999-06-04,111,1.5838,6.7441,-1.4955,,,,,0.1515
1999-06-05,112,1.689,7.1977,-1.4955,,,,,0.1532
1999-06-07,113,2.0048,8.8425,-1.4955,,,,,0.1548
1999-06-08,114,2.1786,9.6824,-1.4955,,,,,0.1563
1999-06-09,115,2.3035,10.2606,-1.4955,,,,,0.1579
1999-06-10,116,2.3748,10.5597,-1.4955,,,,,0.1594
1999-06-11,117,2.3263,10.2927,-1.4955,,,,,0.1609
1999-06-14,118,2.3037,10.144,-1.4955,,,,,0.1624
1999-06-15,119,2.2643,9.9222,-1.4955,,,,,0.1638
1999-06-16,120,2.4417,10.7943,-1.4955,,,,,0.1653
1999-06-17,121,2.8451,14.8314,-1.4955,,,,,0.1694
1999-06-21,122,3.1561,17.3729,-1.4955,,,,,0.1736
1999-06-22,123,3.4759,20.9692,-1.4955,,,,,0.1776
1999-06-23,124,3.0322,18.5776,-1.4955,,,,,0.1816
1999-06-24,125,3.2429,20.2408,-1.4955,,,,,0.1855
1999-06-25,126,1.9811,14.1141,-2.6544,,,,,0.1893
1999-06-28,127,2.0098,14.2782,-2.6544,,,,,0.1931
1999-06-29,128,2.3844,18.4096,-2.6544,,,,,0.1969
1999-06-30,129,2.267,17.4078,-2.6544,,,,,0.2005
1999-07-02,130,2.4547,19.1444,-2.6544,,,,,0.2041
1999-07-03,131,2.4269,18.8333,-2.6544,,,,,0.2077
1999-07-05,132,2.4781,19.2042,-2.6544,,,,,0.2112
1999-07-06,133,2.1328,16.6286,-2.6544,,,,,0.2146
1999-07-07,134,2.1564,16.7642,-2.6544,,,,,0.218
1999-07-08,135,2.3618,18.7357,-2.6544,,,,,0.2214
1999-07-09,136,2.2647,17.8682,-2.6544,,,,,0.2247
1999-07-12,137,2.0689,16.2727,-2.6544,,,,,0.2279
1999-07-13,138,1.4531,11.8489,-3.1101,,,,,0.2311
1999-07-14,139,0.7842,6.6133,-5.5967,,,,,0.2343
1999-07-15,140,0.8328,7.0413,-5.5967,,,,,0.2374
1999-07-16,141,-0.0481,-1.0269,-9.3978,,,,,0.2405
1999-07-17,142,-0.0842,-1.3893,-9.5886,,,,,0.2411
1999-07-19,143,-0.0679,-1.2171,-9.5886,,,,,0.2418
1999-07-20,144,0.2494,2.0909,-9.5886,,,,,0.2424
1999-07-21,145,0.2342,1.9234,-9.5886,,,,,0.2431
1999-07-22,146,0.1569,1.0985,-9.5886,,,,,0.2437
1999-07-23,147,0.189,1.4361,-9.5886,,,,,0.2443
1999-07-26,148,0.0971,0.4683,-9.5886,,,,,0.2449
1999-07-27,149,-0.0653,-1.2271,-9.5886,,,,,0.2455
1999-07-28,150,-0.0662,-1.2301,-9.5886,,,,,0.2438
1999-07-29,151,-0.156,-2.15,-10.0521,,,,,0.2444
1999-07-30,152,-0.1566,-2.1469,-10.0581,,,,,0.2428
1999-07-31,153,-0.1561,-2.133,-10.0581,,,,,0.2412
1999-08-02,154,-0.1556,-2.1193,-10.0581,,,,,0.2397
1999-08-03,155,-0.1551,-2.1057,-10.0581,,,,,0.2381
1999-08-04,156,-0.1546,-2.0924,-10.0581,,,,,0.2366
1999-08-05,157,-0.1541,-2.0792,-10.0581,,,,,0.235
1999-08-06,158,-0.1536,-2.0662,-10.0581,,,,,0.2335
1999-08-07,159,-0.1531,-2.0533,-10.0581,,,,,0.2321
1999-08-09,160,-0.1526,-2.0406,-10.0581,,,,,0.2306
1999-08-10,161,-0.1522,-2.0281,-10.0581,,,,,0.2292
1999-08-11,162,-0.1517,-2.0157,-10.0581,,,,,0.2277
1999-08-12,163,-0.1512,-2.0034,-10.0581,,,,,0.2263
1999-08-13,164,-0.1508,-1.9913,-10.0581,,,,,0.2249
1999-08-16,165,0.1088,0.5899,-10.0581,,,,,0.2256
1999-08-17,166,0.1878,1.402,-10.0581,,,,,0.2283
1999-08-18,167,0.077,0.2636,-10.0581,,,,,0.2309
1999-08-19,168,0.041,-0.102,-10.0581,,,,,0.2335
1999-08-20,169,0.2262,1.8092,-10.0581,,,,,0.2361
1999-08-21,170,0.2684,2.2468,-10.0581,,,,,0.2387
1999-08-23,171,0.2278,1.8201,-10.0581,,,,,0.2412
1999-08-24,172,0.0664,0.1532,-10.0581,,,,,0.2437
1999-08-25,173,0.2334,1.8953,-10.0581,,,,,0.2461
1999-08-26,174,0.1986,1.5271,-10.0581,,,,,0.2486
1999-08-27,175,0.1477,0.9939,-10.0581,,,,,0.251
1999-08-30,176,0.1673,1.1964,-10.0581,,,,,0.2533
1999-08-31,177,0.2651,2.2189,-10.0581,,,,,0.2557
1999-09-01,178,0.3926,3.576,-10.0581,,,,,0.258
1999-09-02,179,0.3391,3.0018,-10.0581,,,,,0.2603
1999-09-03,180,0.1681,1.2111,-10.0581,,,,,0.2626
1999-09-04,181,0.1578,1.1012,-10.0581,,,,,0.2648
1999-09-06,182,0.2293,1.85,-10.0581,,,,,0.267
1999-09-07,183,0.026,-0.2759,-10.0581,,,,,0.2692
1999-09-08,184,0.0562,0.0413,-10.0581,,,,,0.2714
1999-09-09,185,0.1126,0.6308,-10.0581,,,,,0.2736
1999-09-10,186,0.2581,2.1758,-10.0581,,,,,0.2757
1999-09-13,187,0.2756,2.3578,-10.0581,,,,,0.2778
1999-09-14,188,0.1833,1.3771,-10.0581,,,,,0.2799
1999-09-15,189,0.0549,0.0249,-10.0581,,,,,0.2819
1999-09-16,190,0.0525,0.001,-10.0581,,,,,0.284
1999-09-17,191,-0.0027,-0.5724,-10.0581,,,,,0.286
1999-09-18,192,0.1031,0.5311,-10.0581,,,,,0.288
1999-09-20,193,0.0561,0.0397,-10.0581,,,,,0.2899
1999-09-27,194,-0.1625,-2.2604,-10.463,,,,,0.2919
1999-09-28,195,-0.1637,-2.2658,-10.4749,,,,,0.2904
1999-09-29,196,-0.1633,-2.2544,-10.4749,,,,,0.2889
1999-09-30,197,-0.1628,-2.243,-10.4749,,,,,0.2874
1999-10-01,198,-0.1624,-2.2318,-10.4749,,,,,0.286
1999-10-02,199,-0.162,-2.2208,-10.4749,,,,,0.2845
1999-10-04,200,-0.1616,-2.2098,-10.4749,,,,,0.2831
1999-10-05,201,-0.2287,-2.8898,-10.9797,,,,,0.2833
1999-10-06,202,-0.2573,-3.1717,-11.1972,,,,,0.2836
1999-10-07,203,-0.1978,-2.5664,-11.1972,,,,,0.2838
1999-10-08,204,-0.228,-2.865,-11.1972,,,,,0.2841
1999-10-11,205,-0.199,-2.5659,-11.1972,,,,,0.2843
1999-10-12,206,-0.0797,-1.36,-11.1972,,,,,0.2846
1999-10-13,207,-0.0787,-1.3454,-11.1972,,,,,0.288
1999-10-14,208,-0.0142,-0.6832,-11.1972,,,,,0.2915
1999-10-15,209,-0.1039,-1.6035,-11.1972,,,,,0.2949
1999-10-16,210,-0.0884,-1.4403,-11.1972,,,,,0.2982
1999-10-18,211,-0.2111,-2.6971,-11.1972,,,,,0.3016
1999-10-19,212,-0.2379,-2.9603,-11.1972,,,,,0.3017
1999-10-20,213,-0.2504,-3.0775,-11.2492,,,,,0.3019
1999-10-21,214,-0.2556,-3.1215,-11.2944,,,,,0.302
1999-10-22,215,-0.302,-3.5783,-11.6625,,,,,0.3022
1999-10-25,216,-0.2402,-2.9603,-11.6625,,,,,0.3023
1999-10-26,217,-0.2301,-2.8518,-11.6625,,,,,0.3025
1999-10-27,218,-0.2292,-2.8344,-11.6625,,,,,0.3026
1999-10-28,219,-0.2381,-2.9154,-11.6625,,,,,0.3028
1999-10-29,220,-0.2254,-2.7825,-11.6625,,,,,0.3029
1999-10-30,221,-0.1528,-2.0592,-11.6625,,,,,0.303
1999-11-01,222,-0.1908,-2.4344,-11.6625,,,,,0.3047
1999-11-02,223,-0.2352,-2.8697,-11.6625,,,,,0.3048
1999-11-03,224,-0.3018,-3.5243,-11.7334,,,,,0.3049
1999-11-04,225,-0.3545,-4.0356,-12.1637,,,,,0.3051
1999-11-05,226,-0.3544,-4.0253,-12.1696,,,,,0.3037
1999-11-06,227,-0.3537,-4.0079,-12.1696,,,,,0.3024
1999-11-08,228,-0.3529,-3.9907,-12.1696,,,,,0.301
1999-11-09,229,-0.3521,-3.9736,-12.1696,,,,,0.2997
1999-11-10,230,-0.3514,-3.9567,-12.1696,,,,,0.2984
1999-11-11,231,-0.3506,-3.9399,-12.1696,,,,,0.2971
1999-11-15,232,-0.3498,-3.9232,-12.1696,,,,,0.2958
1999-11-16,233,-0.3491,-3.9067,-12.1696,,,,,0.2945
1999-11-17,234,-0.3303,-3.7177,-12.1696,,,,,0.2947
1999-11-18,235,-0.2954,-3.3768,-12.1696,,,,,0.2949
1999-11-19,236,-0.2702,-3.1276,-12.1696,,,,,0.295
1999-11-20,237,-0.1501,-1.9763,-12.1696,,,,,0.2966
1999-11-22,238,0.0531,0.0227,-12.1696,,,,,0.2996
1999-11-23,239,0.0451,-0.0575,-12.1696,,,,,0.3025
1999-11-24,240,-0.1142,-1.6783,-12.1696,,,,,0.3054
1999-11-25,241,-0.1363,-1.8961,-12.1696,,,,,0.3083
1999-11-26,242,-0.4988,-5.8801,-14.0249,,,,,0.3112
1999-11-29,243,-0.4997,-5.8761,-14.0421,,,,,0.3099
1999-11-30,244,-0.6208,-7.1524,-15.1912,,,,,0.3128
1999-12-01,245,-0.6022,-6.95,-15.1912,,,,,0.3128
1999-12-02,246,-0.5691,-6.6013,-15.1912,,,,,0.3143
1999-12-03,247,-0.4119,-5.0319,-15.1912,,,,,0.3171
1999-12-04,248,-0.3745,-4.6311,-15.1912,,,,,0.3198
1999-12-06,249,-0.4531,-5.4617,-15.1912,,,,,0.3226
1999-12-07,250,-0.5288,-6.2543,-15.1912,,,,,0.3253
1999-12-08,251,-0.5463,-6.423,-15.1912,,,,,0.328
1999-12-09,252,-0.6271,-7.2633,-15.4919,,,,-0.6271,0.3307
1999-12-10,253,-0.6304,-7.2822,-15.5344,,,,-0.6317,0.332
1999-12-13,254,-0.5091,-6.0661,-15.5344,,,,-0.5111,0.3333
1999-12-14,255,-0.5463,-6.4434,-15.5344,,,,-0.5495,0.336
1999-12-15,256,-0.5341,-6.3046,-15.5344,,,,-0.5383,0.3386
1999-12-16,257,-0.663,-7.6856,-16.0101,,,,-0.6695,0.3411
1999-12-17,258,-0.6804,-7.8498,-16.1896,,,,-0.6884,0.3437
1999-12-18,259,-0.622,-7.2488,-16.1896,,,,-0.6305,0.345
1999-12-20,260,-0.6381,-7.4001,-16.1896,,,,-0.6481,0.3475
1999-12-21,261,-0.4601,-5.6345,-16.1896,,,,-0.4682,0.35
1999-12-22,262,-0.384,-4.83,-16.1896,,,,-0.3915,0.3525
1999-12-23,263,-0.2959,-3.8922,-16.1896,,,,-0.3023,0.355
1999-12-24,264,-0.1509,-2.3352,-16.1896,,,,-0.1545,0.3574
1999-12-27,265,0.0479,-0.1171,-16.1896,,,,0.0491,0.3598
1999-12-28,266,0.0807,0.263,-16.1896,,,,0.0829,0.3623
2000-01-04,267,0.3618,3.7049,-16.1896,,,,0.3723,0.3647
2000-01-05,268,0.4427,4.7296,-16.1896,,,,0.4565,0.367
2000-01-06,269,0.5042,5.5112,-16.1896,,,,0.5208,0.3694
2000-01-07,270,0.4358,4.6452,-16.1896,,,,0.451,0.3717
2000-01-10,271,0.642,7.453,-16.1896,,,,0.6657,0.3741
2000-01-11,272,0.4907,5.5036,-16.1896,,,,0.5097,0.3764
2000-01-12,273,0.6587,7.8543,-16.1896,,,,0.6855,0.3787
2000-01-13,274,0.6274,7.4183,-16.1896,,,,0.6542,0.381
2000-01-14,275,0.5581,6.4829,-16.1896,,,,0.583,0.3832
2000-01-15,276,0.6848,8.2683,-16.1896,,,,0.7166,0.3855
2000-01-17,277,0.776,9.5655,-16.1896,,,,0.8135,0.3877
2000-01-18,278,0.724,8.834,-16.1896,,,,0.7603,0.3899
2000-01-19,279,0.6452,7.7514,-16.1896,,,,0.6788,0.3921
2000-01-20,280,0.6329,7.5692,-16.1896,,,,0.6671,0.3943
2000-01-21,281,0.7198,8.7964,-16.1896,,,,0.76,0.3964
2000-01-24,282,0.813,10.1397,-16.1896,,,,0.8599,0.3986
2000-01-25,283,0.8006,9.9486,-16.1896,,,,0.8484,0.4007
2000-01-26,284,0.9414,12.0902,-16.1896,,,,0.9994,0.4028
2000-01-27,285,0.9726,12.5313,-16.1896,,,,1.0344,0.4049
2000-01-28,286,1.0177,13.1838,-16.1896,,,,1.0842,0.407
2000-01-29,287,0.9725,12.5147,-16.1896,,,,1.0379,0.4091
2000-01-31,288,1.0436,13.5759,-16.1896,,,,1.1158,0.4111
2000-02-01,289,1.1152,14.6578,-16.1896,,,,1.1944,0.4132
2000-02-09,290,1.2098,16.1428,-16.1896,,,,1.2981,0.4152
2000-02-10,291,1.2395,16.573,-16.1896,,,,1.3323,0.4172
2000-02-11,292,1.2828,17.2213,-16.1896,,,,1.3812,0.4192
2000-02-14,293,1.1704,15.592,-16.1896,,,,1.2622,0.4212
2000-02-15,294,1.1593,15.3988,-16.1896,,,,1.2524,0.4232
2000-02-16,295,1.2243,16.3982,-16.1896,,,,1.3249,0.4252
2000-02-17,296,1.3057,17.6924,-16.1896,,,,1.4155,0.4271
2000-02-18,297,1.2327,16.5919,-16.1896,,,,1.3386,0.4291
2000-02-19,298,1.2709,17.1627,-16.1896,,,,1.3824,0.431
2000-02-21,299,1.095,14.6835,-16.1896,,,,1.1929,0.4329
2000-02-22,300,0.9699,12.8729,-16.1896,,,,1.0583,0.4348
2000-02-23,301,0.9087,11.9565,-16.1896,,,,0.9931,0.4367
2000-02-24,302,0.8789,11.4971,-16.1896,,,,0.9621,0.4385
2000-02-25,303,0.7639,9.8451,-16.1896,,,,0.8376,0.4404
2000-02-29,304,0.7649,9.8445,-16.1896,,,,0.8401,0.4422
2000-03-01,305,0.9141,12.2393,-16.1896,,,,1.0057,0.4441
2000-03-02,306,0.8177,10.8097,-16.1896,,,,0.901,0.4459
2000-03-03,307,0.8439,11.1936,-16.1896,,,,0.9314,0.4477
2000-03-04,308,0.7977,10.4903,-16.1896,,,,0.8818,0.4495
2000-03-06,309,0.6982,9.0324,-16.1896,,,,0.7731,0.4513
2000-03-07,310,0.7048,9.117,-16.1896,,,,0.7816,0.4531
2000-03-08,311,0.7096,9.1751,-16.1896,,,,0.7882,0.4548
2000-03-09,312,0.8253,10.9976,-16.1896,,,,0.9183,0.4566
2000-03-10,313,0.7235,9.489,-16.1896,,,,0.812,0.4583
2000-03-13,314,0.3149,3.6653,-16.1896,,,,0.3174,0.4601
2000-03-14,315,0.3236,3.7961,-16.1896,,,,0.2676,0.4607
2000-03-15,316,0.2436,2.5608,-16.1896,,,,0.1926,0.4614
2000-03-16,317,0.2606,2.8214,-16.1896,,,,0.2172,0.462
2000-03-17,318,0.2927,3.3157,-16.1896,,,,0.2616,0.4627
2000-03-20,319,0.2001,1.8919,-16.1896,,,,0.1202,0.4633
2000-03-21,320,0.3824,4.81,-16.1896,,,,0.331,0.4639
2000-03-22,321,0.3812,4.7837,-16.1896,,,,0.3364,0.4625
2000-03-23,322,0.3806,4.7685,-16.1896,,,,0.3111,0.4611
2000-03-24,323,0.38,4.7534,-16.1896,,,,0.2952,0.4596
2000-03-27,324,0.5424,7.5032,-16.1896,,,,0.4577,0.4613
2000-03-28,325,0.5662,7.8956,-16.1896,,,,0.4938,0.463
2000-03-29,326,0.5394,7.4395,-16.1896,,,,0.4354,0.4646
2000-03-30,327,0.601,8.4802,-16.1896,,,,0.4968,0.4663
2000-03-31,328,0.5612,7.8067,-16.1896,,,,0.4513,0.4679
2000-04-01,329,0.6542,9.4159,-16.1896,,,,0.5983,0.4695
2000-04-05,330,0.7174,10.5125,-16.1896,,,,0.6673,0.4711
2000-04-06,331,0.6081,8.6835,-16.1896,,,,0.5148,0.4727
2000-04-07,332,0.5835,8.2569,-16.1896,,,,0.4836,0.4743
2000-04-08,333,0.5892,8.3429,-16.1896,,,,0.5105,0.4759
2000-04-10,334,0.678,9.9,-16.1896,,,,0.6284,0.4775
2000-04-11,335,0.6486,9.3838,-16.1896,,,,0.6474,0.479
2000-04-12,336,0.5712,8.0759,-16.1896,,,,0.5384,0.4806
2000-04-13,337,0.4469,6.0164,-16.1896,,,,0.3929,0.4821
2000-04-14,338,0.3024,3.6336,-16.1896,,,,0.1772,0.4837
2000-04-15,339,0.1322,0.8227,-16.5002,,,,-0.0142,0.4842
2000-04-17,340,0.1314,0.8103,-16.5113,,,,-0.0121,0.4828
2000-04-18,341,0.1312,0.8079,-16.5113,,,,0.0091,0.4814
2000-04-19,342,0.131,0.8056,-16.5113,,,,0.0056,0.48
2000-04-20,343,0.1308,0.8032,-16.5113,,,,0.0079,0.4786
2000-04-21,344,0.1306,0.8009,-16.5113,,,,0.0141,0.4772
2000-04-24,345,0.0269,-0.8978,-18.4289,,,,-0.0993,0.4777
2000-04-25,346,0.0263,-0.9048,-18.4397,,,,-0.1419,0.4763
2000-04-26,347,0.0263,-0.9022,-18.4397,,,,-0.1382,0.475
2000-04-27,348,0.0262,-0.8996,-18.4397,,,,-0.1436,0.4736
2000-04-28,349,0.0262,-0.8971,-18.4397,,,,-0.1403,0.4722
2000-04-29,350,0.0261,-0.8945,-18.4397,,,,-0.147,0.4709
2000-05-02,351,0.0261,-0.892,-18.4397,,,,-0.1457,0.4695
2000-05-03,352,0.0261,-0.8895,-18.4397,,,,-0.1452,0.4682
2000-05-04,353,0.026,-0.887,-18.4397,,,,-0.1409,0.4669
2000-05-05,354,0.026,-0.8845,-18.4397,,,,-0.1014,0.4655
2000-05-06,355,0.026,-0.882,-18.4397,,,,-0.1037,0.4642
2000-05-08,356,0.0259,-0.8795,-18.4397,,,,-0.1137,0.4629
2000-05-09,357,0.0289,-0.8285,-18.4397,,,,-0.0908,0.4625
2000-05-10,358,0.016,-1.031,-18.6224,,,,-0.114,0.4622
2000-05-11,359,-0.0198,-1.5968,-19.2878,,,,-0.1326,0.4618
2000-05-12,360,-0.02,-1.597,-19.2932,,,,-0.1326,0.4605
2000-05-15,361,-0.0365,-1.8526,-19.5984,,,,-0.1737,0.4602
2000-05-16,362,-0.0367,-1.8521,-19.6038,,,,-0.194,0.4589
2000-05-17,363,0.0224,-0.9221,-19.6038,,,,-0.126,0.4586
2000-05-18,364,0.0226,-0.9167,-19.6038,,,,-0.1371,0.4591
2000-05-19,365,0.0329,-0.7509,-19.6038,,,,-0.1621,0.4597
2000-05-20,366,-0.0613,-2.2497,-20.1001,,,,-0.2955,0.4603
2000-05-22,367,-0.0636,-2.2806,-20.1441,,,,-0.3129,0.4599
2000-05-23,368,-0.0856,-2.6206,-20.5568,,,,-0.3484,0.4596
2000-05-24,369,-0.1134,-3.0502,-21.0777,,,,-0.3787,0.4592
2000-05-25,370,-0.1136,-3.0465,-21.083,,,,-0.3778,0.458
2000-05-26,371,-0.1134,-3.0384,-21.083,,,,-0.3748,0.4568
2000-05-29,372,-0.1133,-3.0304,-21.083,,,,-0.3966,0.4555
2000-05-30,373,-0.0843,-2.5792,-21.083,,,,-0.4557,0.4552
2000-05-31,374,-0.0559,-2.1357,-21.083,,,,-0.4801,0.4549
2000-06-01,375,-0.0711,-2.3678,-21.083,,,,-0.5824,0.4545
2000-06-02,376,-0.0645,-2.2609,-21.083,,,,-0.5272,0.4542
2000-06-03,377,-0.0562,-2.1271,-21.083,,,,-0.5575,0.4539
2000-06-05,378,-0.0526,-2.0666,-21.083,,,,-0.4242,0.4536
2000-06-07,379,-0.0278,-1.6805,-21.083,,,,-0.3995,0.4533
2000-06-08,380,-0.0427,-1.9075,-21.083,,,,-0.5207,0.4538
2000-06-09,381,-0.0477,-1.9814,-21.083,,,,-0.5077,0.4535
2000-06-12,382,-0.0602,-2.1701,-21.083,,,,-0.5684,0.4532
2000-06-13,383,-0.0702,-2.3187,-21.083,,,,-0.5776,0.4529
2000-06-14,384,-0.0631,-2.2067,-21.083,,,,-0.5812,0.4526
2000-06-15,385,-0.0771,-2.4166,-21.083,,,,-0.5423,0.4523
2000-06-16,386,-0.079,-2.4412,-21.083,,,,-0.5515,0.4519
2000-06-17,387,-0.0885,-2.5821,-21.083,,,,-0.6165,0.4516
2000-06-19,388,-0.0915,-2.623,-21.083,,,,-0.603,0.4513
2000-06-20,389,-0.101,-2.7616,-21.083,,,,-0.5795,0.451
2000-06-21,390,-0.1092,-2.8825,-21.083,,,,-0.4834,0.4507
2000-06-22,391,-0.1094,-2.8795,-21.083,,,,-0.3483,0.4496
2000-06-23,392,-0.1231,-3.0826,-21.3414,,,,-0.3802,0.4493
2000-06-26,393,-0.1475,-3.4459,-21.8105,,,,-0.185,0.449
2000-06-27,394,-0.1476,-3.4414,-21.8157,,,,-0.1736,0.4478
2000-06-28,395,-0.1474,-3.4328,-21.8157,,,,-0.1788,0.4467
2000-06-29,396,-0.1472,-3.4243,-21.8157,,,,-0.2868,0.4456
2000-06-30,397,-0.1471,-3.4158,-21.8157,,,,-0.2819,0.4444
2000-08-01,398,-0.1469,-3.4074,-21.8157,,,,-0.2559,0.4433
2000-08-02,399,-0.1467,-3.399,-21.8157,,,,-0.2672,0.4422
2000-08-03,400,-0.1465,-3.3907,-21.8157,,,,-0.2359,0.4411
