date,adj
2012-10-31,26.79
2012-11-01,26.929
2012-11-02,26.9796
2012-11-05,26.7647
2012-11-06,27.0175
2012-11-07,27.1313
2012-11-08,26.9038
2012-11-09,27.1819
2012-11-12,27.2451
2012-11-13,26.7394
2012-11-14,26.8532
2012-11-15,26.9164
2012-11-16,26.9038
2012-11-19,26.9543
2012-11-20,26.9164
2012-11-21,26.7015
2012-11-22,26.7268
2012-11-23,27.2451
2012-11-26,27.5612
2012-11-27,27.5865
2012-11-28,27.6876
2012-11-29,27.991
2012-11-30,28.3324
2012-12-03,28.3577
2012-12-04,28.383
2012-12-05,28.6737
2012-12-06,28.6358
2012-12-07,28.4967
2012-12-10,28.5347
2012-12-11,28.4967
2012-12-12,28.7117
2012-12-13,28.8887
2012-12-14,28.7622
2012-12-17,28.4715
2012-12-18,28.4462
2012-12-19,28.5094
2012-12-20,28.3324
2012-12-21,28.206
2012-12-22,28.3071
2012-12-24,28.3324
2012-12-25,28.5979
2012-12-26,28.56
2012-12-27,28.5979
2012-12-28,28.8002
2013-01-02,29.0151
2013-01-03,29.1542
2013-01-04,29.0151
2013-01-07,29.0404
2013-01-08,28.8255
2013-01-09,28.9392
2013-01-10,29.1542
2013-01-11,29.1162
2013-01-14,29.2679
2013-01-15,29.1668
2013-01-16,29.1794
2013-01-17,28.8507
2013-01-18,29.1542
2013-01-21,29.2679
2013-01-22,29.3944
2013-01-23,29.2553
2013-01-24,29.1921
2013-01-25,29.2047
2013-01-28,29.3564
2013-01-29,29.6093
2013-01-30,29.8874
2013-01-31,30.0392
2013-02-01,30.1277
2013-02-04,30.2162
2013-02-05,30.115
2013-02-06,29.938
2013-02-18,30.0265
2013-02-19,29.9886
2013-02-20,30.115
2013-02-21,30.0012
2013-02-22,29.9633
2013-02-23,29.9254
2013-02-25,29.8622
2013-02-26,29.7357
2013-02-27,29.8116
2013-03-01,30.0392
2013-03-04,29.8369
2013-03-05,29.9507
2013-03-06,30.0265
2013-03-07,29.9633
2013-03-08,30.0897
2013-03-11,30.0897
2013-03-12,29.9507
2013-03-13,29.7231
2013-03-14,29.7104
2013-03-15,29.4576
2013-03-18,29.2932
2013-03-19,29.1036
2013-03-20,28.876
2013-03-21,29.1542
2013-03-22,29.1289
2013-03-25,29.2553
2013-03-26,29.1794
2013-03-27,29.2932
2013-03-28,29.2047
2013-03-29,29.3312
2013-04-01,29.2679
2013-04-02,29.2932
2013-04-03,29.4955
2013-04-08,29.053
2013-04-09,28.9645
2013-04-10,28.9519
2013-04-11,29.2047
2013-04-12,29.1921
2013-04-15,29.1289
2013-04-16,29.1289
2013-04-17,29.1542
2013-04-18,29.1542
2013-04-19,29.3312
2013-04-22,29.4449
2013-04-23,29.4829
2013-04-24,29.761
2013-04-25,29.761
2013-04-26,29.9001
2013-04-29,30.0012
2013-04-30,30.292
2013-05-02,30.4058
2013-05-03,30.4817
2013-05-06,30.5702
2013-05-07,30.3805
2013-05-08,30.6839
2013-05-09,30.6966
2013-05-10,30.6081
2013-05-13,30.6207
2013-05-14,30.5954
2013-05-15,30.7219
2013-05-16,31.1138
2013-05-17,31.0253
2013-05-20,31.0759
2013-05-21,31.2402
2013-05-22,31.1391
2013-05-23,30.6713
2013-05-24,30.469
2013-05-27,30.5449
2013-05-28,30.6713
2013-05-29,30.7851
2013-05-30,30.5069
2013-05-31,30.5196
2013-06-03,30.469
2013-06-04,30.3173
2013-06-05,30.2414
2013-06-06,29.9127
2013-06-07,29.8369
2013-06-10,30.0644
2013-06-11,29.8495
2013-06-13,29.3944
2013-06-14,29.3564
2013-06-17,29.4955
2013-06-18,29.5714
2013-06-19,29.6472
2013-06-20,29.3944
2013-06-21,29.2553
2013-06-24,29.1289
2013-06-25,28.8255
2013-06-26,29.053
2013-06-27,29.4576
2013-06-28,29.5967
2013-07-01,29.9507
2013-07-02,29.7737
2013-07-03,29.7484
2013-07-04,29.7357
2013-07-05,30.0012
2013-07-08,29.7737
2013-07-09,29.8622
2013-07-10,29.9001
2013-07-11,30.3932
2013-07-12,30.469
2013-07-15,30.6839
2013-07-16,30.7851
2013-07-17,30.7219
2013-07-18,30.6207
2013-07-19,30.3173
2013-07-22,30.5449
2013-07-23,30.9368
2013-07-24,30.8862
2013-07-25,30.7219
2013-07-26,30.646
2013-07-29,30.5702
2013-07-30,30.6586
2013-07-31,30.7219
2013-08-01,30.6966
2013-08-02,30.6839
2013-08-05,30.6966
2013-08-06,30.5322
2013-08-07,30.1277
2013-08-08,30.0897
2013-08-09,29.9886
2013-08-12,30.1277
2013-08-13,30.3299
2013-08-14,30.2414
2013-08-15,30.0897
2013-08-16,30.0897
2013-08-19,29.938
2013-08-20,29.584
2013-08-22,29.3312
2013-08-23,29.5714
2013-08-26,29.8116
2013-08-27,29.584
2013-08-28,29.5461
2013-08-29,29.7104
2013-08-30,29.9001
2013-09-02,30.1403
2013-09-03,30.3805
2013-09-04,30.3805
2013-09-05,30.5702
2013-09-06,30.5954
2013-09-09,30.5828
2013-09-10,30.6586
2013-09-11,30.6586
2013-09-12,30.7219
2013-09-13,30.5828
2013-09-14,30.5702
2013-09-16,30.8356
2013-09-17,30.7724
2013-09-18,30.823
2013-09-23,30.9241
2013-09-24,30.9115
2013-09-25,30.8862
2013-09-26,30.5954
2013-09-27,30.6081
2013-09-30,30.5828
2013-10-01,30.6334
2013-10-02,30.6839
2013-10-03,30.9241
2013-10-04,30.9115
2013-10-07,30.8356
2013-10-08,30.7598
2013-10-09,30.5954
2013-10-11,30.5702
2013-10-14,30.2414
2013-10-15,30.3805
2013-10-16,30.3679
2013-10-17,30.4437
2013-10-18,30.5828
2013-10-21,30.5449
2013-10-22,30.5449
2013-10-23,30.5702
2013-10-24,30.5439
2013-10-25,30.3343
2013-10-28,30.2819
2013-10-29,30.2819
2013-10-30,30.4784
2013-10-31,30.5177
2013-11-01,30.1508
2013-11-04,30.0067
2013-11-05,29.7839
2013-11-06,29.7446
2013-11-07,29.7971
2013-11-08,29.6005
2013-11-11,29.4302
2013-11-12,29.3122
2013-11-13,29.0371
2013-11-14,29.1419
2013-11-15,29.3122
2013-11-18,29.1419
2013-11-19,29.3908
2013-11-20,29.2467
2013-11-21,28.8798
2013-11-22,28.906
2013-11-25,29.155
2013-11-26,29.2598
2013-11-27,29.4564
2013-11-28,29.6398
2013-11-29,29.8757
2013-12-02,29.8364
2013-12-03,29.8364
2013-12-04,29.8102
2013-12-05,29.7315
2013-12-06,29.6791
2013-12-09,29.8495
2013-12-10,29.7839
2013-12-11,29.6922
2013-12-12,29.666
2013-12-13,29.6791
2013-12-16,29.6136
2013-12-17,29.7184
2013-12-18,29.6922
2013-12-19,29.7708
2013-12-20,29.8495
2013-12-23,29.915
2013-12-24,29.9281
2013-12-25,29.9412
2013-12-26,29.9674
2013-12-27,30.046
2013-12-30,30.177
2013-12-31,30.2164
2014-01-02,30.2557
2014-01-03,30.0984
2014-01-06,29.8626
2014-01-07,30.0067
2014-01-08,30.1902
2014-01-09,30.1377
2014-01-10,30.1508
2014-01-13,30.2426
2014-01-14,30.2557
2014-01-15,30.5308
2014-01-16,30.6095
2014-01-17,30.5702
2014-01-20,30.9239
2014-01-21,30.8846
2014-01-22,30.9108
2014-01-23,30.8453
2014-01-24,30.5439
2014-01-27,30.2295
2014-02-05,29.5874
2014-02-06,29.6529
2014-02-07,29.8888
2014-02-10,30.0067
2014-02-11,30.0853
2014-02-12,30.2557
2014-02-13,30.1508
2014-02-14,30.2295
2014-02-17,30.2426
2014-02-18,30.3212
2014-02-19,30.2819
2014-02-20,30.0984
2014-02-21,30.295
2014-02-24,30.2033
2014-02-25,30.2295
2014-02-26,30.295
2014-02-27,30.3474
2014-03-03,30.2033
2014-03-04,30.1508
2014-03-05,30.2819
2014-03-06,30.4129
2014-03-07,30.426
2014-03-10,30.2688
2014-03-11,30.295
2014-03-12,30.2819
2014-03-13,30.4522
2014-03-14,30.3605
2014-03-17,30.3343
2014-03-18,30.5308
2014-03-19,30.4653
2014-03-20,30.2164
2014-03-21,30.2164
2014-03-24,30.3474
2014-03-25,30.5308
2014-03-26,30.6357
2014-03-27,30.806
2014-03-28,30.7929
2014-03-31,30.9895
2014-04-01,31.1598
2014-04-02,31.3432
2014-04-03,31.317
2014-04-07,31.2515
2014-04-08,31.2777
2014-04-09,31.3826
2014-04-10,31.4612
2014-04-11,31.4481
2014-04-14,31.3432
2014-04-15,31.6577
2014-04-16,31.7757
2014-04-17,31.7495
2014-04-18,31.6839
2014-04-21,31.5791
2014-04-22,31.6184
2014-04-23,31.4874
2014-04-24,31.4219
2014-04-25,30.9633
2014-04-28,31.0288
2014-04-29,31.317
2014-04-30,31.1991
2014-05-02,31.5005
2014-05-05,31.5791
2014-05-06,31.7363
2014-05-07,31.6053
2014-05-08,31.697
2014-05-09,31.6053
2014-05-12,31.435
2014-05-13,31.4219
2014-05-14,31.3826
2014-05-15,31.4743
2014-05-16,31.566
2014-05-19,31.6708
2014-05-20,31.7101
2014-05-21,31.566
2014-05-22,31.815
2014-05-23,31.946
2014-05-26,32.0508
2014-05-27,32.0639
2014-05-28,32.3653
2014-05-29,32.6012
2014-05-30,32.6012
2014-06-03,32.5357
2014-06-04,32.6012
2014-06-05,32.7191
2014-06-06,32.7453
2014-06-09,32.8894
2014-06-10,33.0205
2014-06-11,32.9943
2014-06-12,32.8894
2014-06-13,32.9025
2014-06-16,32.955
2014-06-17,33.0467
2014-06-18,33.0598
2014-06-19,33.0205
2014-06-20,33.0074
2014-06-23,32.7584
2014-06-24,32.6798
2014-06-25,32.7322
2014-06-26,32.8632
2014-06-27,32.8501
2014-06-30,32.9812
2014-07-01,33.2694
2014-07-02,33.1777
2014-07-03,33.3219
2014-07-04,33.5315
2014-07-07,33.5708
2014-07-08,33.7936
2014-07-09,33.7019
2014-07-10,33.7412
2014-07-11,33.3219
2014-07-14,33.4398
2014-07-15,33.5446
2014-07-16,33.4922
2014-07-17,33.3743
2014-07-18,33.4529
2014-07-21,33.4791
2014-07-22,33.7543
2014-07-24,33.8067
2014-07-25,33.5446
2014-07-28,33.6494
2014-07-29,33.5708
2014-07-30,33.597
2014-07-31,33.3481
2014-08-01,33.1777
2014-08-04,33.6101
2014-08-05,33.1122
2014-08-06,33.1777
2014-08-07,33.086
2014-08-08,33.0205
2014-08-11,33.3874
2014-08-12,33.3481
2014-08-13,33.5053
2014-08-14,33.4398
2014-08-15,33.4136
2014-08-18,33.4791
2014-08-19,33.6756
2014-08-20,33.7281
2014-08-21,33.846
2014-08-22,34.4881
2014-08-25,34.4225
2014-08-26,34.4487
2014-08-27,34.6584
2014-08-28,34.5929
2014-08-29,34.7501
2014-09-01,34.855
2014-09-02,34.475
2014-09-03,34.5405
2014-09-04,34.4618
2014-09-05,34.2653
2014-09-09,34.3308
2014-09-10,34.0819
2014-09-11,34.1081
2014-09-12,33.7019
2014-09-15,33.6888
2014-09-16,33.4398
2014-09-17,33.5839
2014-09-18,33.6756
2014-09-19,33.597
2014-09-22,33.1515
2014-09-23,32.9157
2014-09-24,33.086
2014-09-25,32.5619
2014-09-26,32.4308
2014-09-29,32.3915
2014-09-30,32.2081
2014-10-01,32.2998
2014-10-02,32.3915
2014-10-03,32.6405
2014-10-06,32.6929
2014-10-07,32.457
2014-10-08,32.3653
2014-10-09,32.1688
2014-10-13,31.2122
2014-10-14,31.2253
2014-10-15,31.0157
2014-10-16,30.937
2014-10-17,30.8322
2014-10-20,31.4088
2014-10-21,31.2908
2014-10-22,31.4481
2014-10-23,31.3957
2014-10-24,31.1085
2014-10-27,31.0128
2014-10-28,31.4504
2014-10-29,31.8606
2014-10-30,31.9153
2014-10-31,32.0383
2014-11-03,32.2435
2014-11-04,32.2571
2014-11-05,32.0794
2014-11-06,31.7785
2014-11-07,31.8606
2014-11-10,32.1477
2014-11-11,32.1888
2014-11-12,31.7512
2014-11-13,31.6555
2014-11-14,31.6691
2014-11-17,31.5324
2014-11-18,31.3683
2014-11-19,31.5598
2014-11-20,31.7922
2014-11-21,31.8332
2014-11-24,31.8743
2014-11-25,31.8606
2014-11-26,31.9426
2014-11-27,32.093
2014-11-28,32.093
2014-12-01,31.9973
2014-12-02,32.011
2014-12-03,32.5033
2014-12-04,32.6537
2014-12-05,32.8178
2014-12-08,32.7631
2014-12-09,32.7084
2014-12-10,32.5443
2014-12-11,32.5033
2014-12-12,32.558
2014-12-15,32.4075
2014-12-16,32.4486
2014-12-17,32.1341
2014-12-18,32.0657
2014-12-19,32.2845
2014-12-22,32.4349
2014-12-23,32.5716
2014-12-24,32.681
2014-12-25,32.6674
2014-12-26,32.7084
2014-12-27,32.7084
2014-12-29,33.0092
2014-12-30,33.0639
2014-12-31,33.0366
2015-01-05,33.0229
2015-01-06,32.6674
2015-01-07,32.6947
2015-01-08,32.9819
2015-01-09,33.0366
2015-01-12,33.0229
2015-01-13,33.228
2015-01-14,33.2553
2015-01-15,33.1733
2015-01-16,32.9408
2015-01-19,33.0229
2015-01-20,33.1323
2015-01-21,33.228
2015-01-22,33.6792
2015-01-23,33.8707
2015-01-26,33.8707
2015-01-27,33.9527
2015-01-28,34.0621
2015-01-29,33.8023
2015-01-30,33.7066
2015-02-02,33.5972
2015-02-03,33.775
2015-02-04,33.9527
2015-02-05,33.9254
2015-02-06,33.8296
2015-02-09,33.8023
2015-02-10,33.6792
2015-02-11,33.775
2015-02-12,33.7066
2015-02-13,33.9117
2015-02-24,34.2672
2015-02-25,34.404
2015-02-26,34.3766
2015-03-02,34.4723
2015-03-03,34.445
2015-03-04,34.445
2015-03-05,34.4313
2015-03-06,34.527
2015-03-09,34.4587
2015-03-10,34.2809
2015-03-11,34.1031
2015-03-12,34.2809
2015-03-13,34.2672
2015-03-16,34.1852
2015-03-17,34.1852
2015-03-18,34.2399
2015-03-19,34.486
2015-03-20,34.4587
2015-03-23,34.3903
2015-03-24,34.3356
2015-03-25,34.1988
2015-03-26,34.0484
2015-03-27,33.9664
2015-03-30,34.0074
2015-03-31,33.9801
2015-04-01,33.8843
2015-04-02,33.9801
2015-04-07,34.0348
2015-04-08,34.0484
2015-04-09,33.9937
2015-04-10,33.9937
2015-04-13,33.9937
2015-04-14,34.0211
2015-04-15,33.9801
2015-04-16,33.9527
2015-04-17,33.7886
2015-04-20,33.4331
2015-04-21,33.3647
2015-04-22,33.6382
2015-04-23,34.2262
2015-04-24,34.3219
2015-04-27,34.5954
2015-04-28,34.4587
2015-04-29,34.2946
2015-04-30,34.2399
2015-05-04,34.2535
2015-05-05,34.1988
2015-05-06,34.2946
2015-05-07,34.0484
2015-05-08,34.0348
2015-05-11,33.7886
2015-05-12,33.7613
2015-05-13,33.9117
2015-05-14,33.6929
2015-05-15,33.5698
2015-05-18,33.6929
2015-05-19,33.9117
2015-05-20,33.9117
2015-05-21,33.5151
2015-05-22,33.5562
2015-05-25,33.5151
2015-05-26,33.6929
2015-05-27,33.7613
2015-05-28,33.8707
2015-05-29,33.8023
2015-06-01,33.7476
2015-06-02,33.7066
2015-06-03,33.5015
2015-06-04,32.8998
2015-06-05,32.8178
2015-06-08,32.9272
2015-06-09,32.1477
2015-06-10,32.2161
2015-06-11,32.0657
2015-06-12,31.929
2015-06-15,32.0657
2015-06-16,31.8469
2015-06-17,31.9426
2015-06-18,32.1477
2015-06-22,32.558
2015-06-23,32.6674
2015-06-24,32.6674
2015-06-25,32.7494
2015-06-26,32.7494
2015-06-29,32.4896
2015-06-30,32.4075
2015-07-01,32.599
2015-07-02,32.6127
2015-07-03,32.5716
2015-07-06,32.3939
2015-07-07,32.4212
2015-07-08,31.7512
2015-07-09,31.2316
2015-07-13,31.4914
2015-07-14,31.6144
2015-07-15,31.4504
2015-07-16,31.5187
2015-07-17,31.5187
2015-07-20,31.3957
2015-07-21,31.2863
2015-07-22,30.8624
2015-07-23,30.7667
2015-07-24,30.4932
2015-07-27,29.8778
2015-07-28,29.7684
2015-07-29,30.0556
2015-07-30,30.0283
2015-07-31,30.0146
2015-08-03,29.7958
2015-08-04,29.577
2015-08-05,29.7001
2015-08-06,29.1805
2015-08-07,29.0574
2015-08-10,29.3719
2015-08-11,29.2215
2015-08-12,29.0574
2015-08-13,29.3035
2015-08-14,29.0574
2015-08-17,28.8796
2015-08-18,28.6198
2015-08-19,27.772
2015-08-20,27.9908
2015-08-21,27.3755
2015-08-24,27.2798
2015-08-25,26.6644
2015-08-26,26.9106
2015-08-27,27.5532
2015-08-28,28.1686
2015-08-31,28.4147
2015-09-01,28.3737
2015-09-02,28.3053
2015-09-03,28.4557
2015-09-04,28.3463
2015-09-07,28.401
2015-09-08,28.5104
2015-09-09,29.1258
2015-09-10,29.3309
2015-09-11,29.6044
2015-09-14,29.6591
2015-09-15,29.6317
2015-09-16,29.6727
2015-09-17,30.083
2015-09-18,30.2607
2015-09-21,29.7274
2015-09-22,29.8368
2015-09-23,29.2762
2015-09-24,28.8796
2015-09-25,28.8796
2015-09-30,28.7702
2015-10-01,29.1668
2015-10-02,29.2078
2015-10-05,29.5086
2015-10-06,29.9189
2015-10-07,29.9325
2015-10-08,29.8368
2015-10-12,30.0419
2015-10-13,30.1513
2015-10-14,30.2881
2015-10-15,30.5342
2015-10-16,30.6299
2015-10-19,30.7667
2015-10-20,30.876
2015-10-21,30.7256
2015-10-22,30.7667
2015-10-23,30.9718
2015-10-26,31.3723
2015-10-27,31.4009
2015-10-28,31.4009
2015-10-29,31.0719
2015-10-30,30.9861
2015-11-02,30.9861
2015-11-03,31.3151
2015-11-04,31.6012
2015-11-05,31.7014
2015-11-06,31.4295
2015-11-09,31.0147
2015-11-10,30.8287
2015-11-11,30.2279
2015-11-12,30.1563
2015-11-13,29.8702
2015-11-16,29.7987
2015-11-17,30.3709
2015-11-18,30.2136
2015-11-19,30.3566
2015-11-20,30.3852
2015-11-23,30.4138
2015-11-24,30.3995
2015-11-25,30.2994
2015-11-26,30.5426
2015-11-27,30.5569
2015-11-30,30.3423
2015-12-01,30.7143
2015-12-02,30.9861
2015-12-03,31.0004
2015-12-04,30.9861
2015-12-07,31.2436
2015-12-08,31.0147
2015-12-09,30.7286
2015-12-10,30.5712
2015-12-11,30.514
2015-12-14,30.2422
2015-12-15,30.4568
2015-12-16,30.7572
2015-12-17,31.172
2015-12-18,31.4009
2015-12-21,31.5154
2015-12-22,31.4009
2015-12-23,31.4868
2015-12-24,31.4439
2015-12-25,31.4725
2015-12-28,31.4868
2015-12-29,31.4009
2015-12-30,31.2436
2015-12-31,31.2579
2016-01-04,30.7286
2016-01-05,30.657
2016-01-06,30.185
2016-01-07,30.4568
2016-01-08,30.0848
2016-01-11,29.4983
2016-01-12,29.6127
2016-01-13,29.6556
2016-01-14,29.4697
2016-01-15,29.4697
2016-01-18,29.7129
2016-01-19,29.67
2016-01-20,29.4554
2016-01-21,29.1979
2016-01-22,29.3266
2016-01-25,29.7129
2016-01-26,29.6986
2016-01-27,29.7701
2016-01-28,30.0562
2016-01-29,30.5283
2016-01-30,30.8287
2016-02-01,30.8716
2016-02-02,31.0719
2016-02-03,30.9288
2016-02-15,30.9002
2016-02-16,31.1291
2016-02-17,31.2436
2016-02-18,31.6298
2016-02-19,31.8158
2016-02-22,31.7157
2016-02-23,31.7872
2016-02-24,31.687
2016-02-25,31.8158
2016-02-26,32.1734
2016-03-01,32.3737
2016-03-02,32.4452
2016-03-03,32.6169
2016-03-04,32.574
2016-03-07,32.5883
2016-03-08,32.3165
2016-03-09,32.3165
2016-03-10,32.5025
2016-03-11,32.5454
2016-03-14,32.6455
2016-03-15,32.1305
2016-03-16,32.2593
2016-03-17,32.3451
2016-03-18,32.4882
2016-03-21,32.6026
2016-03-22,32.4596
2016-03-23,32.2593
2016-03-24,32.0876
2016-03-25,32.0447
2016-03-28,32.059
2016-03-29,31.7443
2016-03-30,32.0447
2016-03-31,32.0876
2016-04-01,31.873
2016-04-06,31.5869
2016-04-07,31.5154
2016-04-08,31.4009
2016-04-11,31.4295
2016-04-12,31.5011
2016-04-13,31.6584
2016-04-14,31.7729
2016-04-15,31.8444
2016-04-18,31.8015
2016-04-19,31.8015
2016-04-20,31.3723
2016-04-21,31.2722
2016-04-22,31.172
2016-04-25,31.358
2016-04-26,31.4725
2016-04-27,31.4152
2016-04-28,31.1864
2016-04-29,30.9002
2016-05-03,30.5426
2016-05-04,30.0419
2016-05-05,29.9418
2016-05-06,29.6843
2016-05-09,29.8273
2016-05-10,29.8988
2016-05-11,29.8988
2016-05-12,29.7558
2016-05-13,29.5984
2016-05-16,29.813
2016-05-17,29.9131
2016-05-18,29.9418
2016-05-19,29.7701
2016-05-20,29.8702
2016-05-23,30.4854
2016-05-24,30.4711
2016-05-25,30.6284
2016-05-26,30.7429
2016-05-27,31.0147
2016-05-30,31.358
2016-05-31,31.4009
2016-06-01,31.544
2016-06-02,31.544
2016-06-03,31.5154
2016-06-04,31.544
2016-06-06,31.4439
2016-06-07,31.8873
2016-06-08,31.9875
2016-06-13,31.5583
2016-06-14,31.873
2016-06-15,31.8587
2016-06-16,31.5869
2016-06-17,31.73
2016-06-20,32.1019
2016-06-21,32.3022
2016-06-22,32.3022
2016-06-23,32.1877
2016-06-24,31.4582
2016-06-27,31.6727
2016-06-28,31.8873
2016-06-29,32.1877
2016-06-30,32.3308
2016-07-01,32.6169
2016-07-04,32.8887
2016-07-05,32.8172
2016-07-06,32.4166
2016-07-07,32.7028
2016-07-11,33.5039
2016-07-12,33.5182
2016-07-13,34.0332
2016-07-14,34.0475
2016-07-15,34.2478
2016-07-18,34.5196
2016-07-19,34.6197
2016-07-20,34.4051
2016-07-21,34.7055
2016-07-22,34.6769
2016-07-25,34.5768
2016-07-26,34.6054
2016-07-27,34.8057
2016-07-28,34.9344
2016-07-29,34.8629
2016-08-01,35.1204
2016-08-02,35.2062
2016-08-03,35.0346
2016-08-04,35.006
2016-08-05,35.1633
2016-08-08,35.2921
2016-08-09,35.3064
2016-08-10,35.2921
2016-08-11,35.0203
2016-08-12,35.1347
2016-08-15,35.1776
2016-08-16,35.2492
2016-08-17,35.1633
2016-08-18,35.3636
2016-08-19,35.2635
2016-08-22,34.7628
2016-08-23,34.9201
2016-08-24,34.9058
2016-08-25,35.2778
2016-08-26,35.335
2016-08-29,35.1919
2016-08-30,35.3922
2016-08-31,35.2635
2016-09-01,34.8915
2016-09-02,34.9058
2016-09-05,35.2635
2016-09-06,35.5639
2016-09-07,35.7642
2016-09-08,35.8786
2016-09-09,35.6926
2016-09-10,35.2349
2016-09-12,35.1204
2016-09-13,34.8629
2016-09-14,34.8343
2016-09-19,35.4351
2016-09-20,35.4781
2016-09-21,35.6926
2016-09-22,35.7785
2016-09-23,35.7928
2016-09-26,35.5496
2016-09-29,35.9072
2016-09-30,35.9072
2016-10-03,35.8357
2016-10-04,35.8643
2016-10-05,35.9072
2016-10-06,35.9072
2016-10-07,35.85
2016-10-11,35.5925
2016-10-12,35.7212
2016-10-13,35.5782
2016-10-14,35.2778
2016-10-17,35.3207
2016-10-18,35.4924
2016-10-19,35.6926
2016-10-20,35.7785
2016-10-21,35.7642
2016-10-24,35.8929
2016-10-25,36.2649
2016-10-26,35.8728
2016-10-27,35.8125
2016-10-28,35.8125
2016-10-31,35.8879
2016-11-01,35.7371
2016-11-02,35.1038
2016-11-03,34.8173
2016-11-04,34.772
2016-11-07,35.0887
2016-11-08,35.2847
2016-11-09,34.2594
2016-11-10,35.0736
2016-11-11,34.2292
2016-11-14,34.5157
2016-11-15,34.2895
2016-11-16,34.3498
2016-11-17,34.1538
2016-11-18,34.4554
2016-11-21,34.5911
2016-11-22,34.9681
2016-11-23,34.9832
2016-11-24,34.9379
2016-11-25,35.0284
2016-11-28,35.1189
2016-11-29,35.0585
2016-11-30,35.0736
2016-12-01,35.1641
2016-12-02,34.8776
2016-12-05,34.6514
2016-12-06,34.8927
2016-12-07,34.9832
2016-12-08,35.1792
2016-12-09,35.33
2016-12-12,35.0887
2016-12-13,35.1038
2016-12-14,35.1339
2016-12-15,35.1339
2016-12-16,35.149
2016-12-19,34.7871
2016-12-20,34.8324
2016-12-21,34.7268
2016-12-22,34.6816
2016-12-23,34.4554
2016-12-26,34.5308
2016-12-27,34.4705
2016-12-28,34.6816
2016-12-29,34.6665
2016-12-30,34.7871
2017-01-03,34.8625
2017-01-04,34.9832
2017-01-05,35.1038
2017-01-06,35.1943
2017-01-09,35.1339
2017-01-10,35.2998
2017-01-11,35.4355
2017-01-12,35.5562
2017-01-13,35.526
2017-01-16,35.345
2017-01-17,35.345
2017-01-18,35.3149
2017-01-19,35.2697
2017-01-20,35.2093
2017-01-23,35.4054
2017-01-24,35.4958
2017-02-02,35.5109
2017-02-03,35.6617
2017-02-06,36.0839
2017-02-07,36.1292
2017-02-08,36.4157
2017-02-09,36.476
2017-02-10,36.6871
2017-02-13,36.6871
2017-02-14,36.7926
2017-02-15,37.0791
2017-02-16,36.9133
2017-02-17,36.868
2017-02-18,36.9434
2017-02-20,36.7474
2017-02-21,36.5514
2017-02-22,36.7625
2017-02-23,36.8529
2017-02-24,36.9133
2017-03-01,36.9434
2017-03-02,36.9434
2017-03-03,36.8982
2017-03-06,36.868
2017-03-07,36.9585
2017-03-08,37.0339
2017-03-09,36.9434
2017-03-10,36.7926
2017-03-13,36.9283
2017-03-14,37.0942
2017-03-15,37.0791
2017-03-16,37.3355
2017-03-17,37.3958
2017-03-20,37.5767
2017-03-21,37.7426
2017-03-22,37.818
2017-03-23,37.6974
2017-03-24,37.6672
2017-03-27,37.4863
2017-03-28,37.3204
2017-03-29,37.3958
2017-03-30,37.3958
2017-03-31,37.2902
2017-04-05,37.5617
2017-04-06,37.4712
2017-04-07,37.3807
2017-04-10,37.4259
2017-04-11,37.0791
2017-04-12,36.9283
2017-04-13,36.9736
2017-04-14,36.5966
2017-04-17,36.4609
2017-04-18,36.5664
2017-04-19,36.4609
2017-04-20,36.2045
2017-04-21,36.3252
2017-04-24,36.3553
2017-04-25,36.5363
2017-04-26,36.868
2017-04-27,36.8529
2017-04-28,36.868
2017-05-02,37.0339
2017-05-03,36.9585
2017-05-04,37.1093
2017-05-05,36.9585
2017-05-08,37.049
2017-05-09,36.9434
2017-05-10,36.8982
2017-05-11,36.9133
2017-05-12,37.0339
2017-05-15,37.245
2017-05-16,37.3204
2017-05-17,37.245
2017-05-18,37.1847
2017-05-19,37.2299
2017-05-22,37.3204
2017-05-23,37.3355
2017-05-24,37.3355
2017-05-25,37.4109
2017-05-26,37.5315
2017-05-31,37.441
2017-06-01,37.4561
2017-06-02,37.4863
2017-06-03,37.5466
2017-06-05,37.6823
2017-06-06,37.6974
2017-06-07,37.5918
2017-06-08,37.6974
2017-06-09,37.6974
2017-06-12,37.8029
2017-06-13,37.9386
2017-06-14,37.637
2017-06-15,37.6672
2017-06-16,37.7728
2017-06-19,38.0291
2017-06-20,38.0894
2017-06-21,38.3307
2017-06-22,38.5418
2017-06-23,38.4212
2017-06-26,38.7529
2017-06-27,38.8434
2017-06-28,38.5569
2017-06-29,38.6021
2017-06-30,38.5719
2017-07-03,38.8283
2017-07-04,38.6775
2017-07-05,38.7227
2017-07-06,38.6624
2017-07-07,38.5418
2017-07-10,38.5719
2017-07-11,38.9037
2017-07-12,39.1148
2017-07-13,39.2053
2017-07-14,39.2656
2017-07-17,39.3711
2017-07-18,39.4013
2017-07-19,39.5822
2017-07-20,39.5822
2017-07-21,39.3711
2017-07-24,39.2505
2017-07-25,39.4465
2017-07-26,39.4314
2017-07-27,39.537
2017-07-28,39.4918
2017-07-31,39.341
2017-08-01,39.5068
2017-08-02,39.6275
2017-08-03,39.5521
2017-08-04,39.6425
2017-08-07,39.7179
2017-08-08,39.7481
2017-08-09,39.5973
2017-08-10,39.0545
2017-08-11,38.9942
2017-08-14,38.3608
